sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
110,44,15,442.69,214.7,398.96,1.57
117,63,22,605.56,192.47,576.86,1.36
110,26,23,906.0,358.68,856.06,1.36
84,164,15,362.21,359.06,247.74,2.33
130,112,15,529.0,362.01,462.71,1.56
81,141,0,562.94,173.27,539.55,1.33
45,48,9,512.08,162.13,489.31,1.35
43,68,9,233.22,172.04,176.68,2.17
46,38,9,426.2,252.8,367.63,1.69
47,28,9,930.11,218.45,906.96,1.25
83,59,1,208.8,151.28,178.82,1.64
86,29,1,892.88,429.83,797.46,1.61
9,175,3,220.22,120.11,204.77,1.38
81,79,1,150.72,118.84,115.49,2.07
128,29,19,976.19,235.55,947.71,1.28
84,49,1,358.33,151.1,327.56,1.53
82,69,1,800.67,326.95,739.06,1.49
82,47,7,357.69,194.59,318.31,1.58
71,11,3,596.67,297.66,534.47,1.58
11,65,8,426.12,166.7,403.34,1.36
31,50,14,588.75,193.74,561.71,1.34
63,24,23,597.33,304.08,499.16,2.23
62,34,23,244.84,186.66,202.84,1.8
82,26,21,690.2,190.18,668.02,1.28
83,16,21,633.78,104.06,625.68,1.17
42,128,2,222.45,123.06,200.55,1.53
41,138,2,723.15,245.72,685.16,1.38
80,46,21,715.81,199.35,690.7,1.3
110,112,1,369.4,212.11,326.07,1.6
46,96,16,1088.75,176.59,1074.69,1.17
30,23,8,371.17,162.36,336.85,1.58
92,90,17,61.54,166.96,6.67,5.59
72,128,3,448.0,200.83,406.51,1.56
71,138,3,498.91,202.73,460.9,1.49
22,25,10,342.43,269.77,249.06,2.38
81,132,12,497.57,180.97,474.94,1.33
136,15,4,469.6,47.58,467.28,1.1
130,75,4,525.56,330.49,452.52,1.66
63,34,23,463.55,268.7,405.95,1.64
61,54,23,375.29,242.71,318.66,1.73
64,24,23,576.94,234.46,539.08,1.43
62,44,23,763.0,140.39,750.24,1.2
45,25,9,601.95,192.62,575.7,1.34
41,65,9,411.81,154.14,386.83,1.41
54,30,16,243.88,174.24,206.81,1.69
43,45,9,311.79,179.35,253.66,2.19
52,50,16,481.19,345.56,406.95,1.71
44,35,9,493.36,233.05,449.99,1.51
46,128,22,501.04,158.84,479.63,1.33
40,75,9,746.57,332.48,688.14,1.47
45,138,22,608.71,116.86,598.51,1.2
70,73,22,497.38,180.33,468.42,1.41
69,136,3,345.04,198.54,308.84,1.54
71,63,22,452.72,116.37,437.09,1.31
73,43,22,274.21,133.79,249.81,1.52
75,23,22,844.07,282.43,800.81,1.38
132,134,6,231.52,205.65,180.17,1.91
130,128,19,140.46,129.46,109.21,2.04
136,43,6,711.14,340.61,638.32,1.58
132,83,6,360.05,126.72,343.81,1.33
134,63,6,498.25,174.38,476.22,1.32
101,103,11,167.57,58.75,159.42,1.35
103,86,10,280.5,100.97,253.16,1.67
42,110,21,100.84,73.67,75.23,2.28
40,130,21,651.46,338.68,596.93,1.47
70,27,20,916.38,224.07,891.39,1.26
128,64,11,232.17,210.89,182.7,1.93
164,147,3,213.68,74.12,206.03,1.27
40,30,15,977.0,338.28,926.56,1.37
26,73,11,801.58,471.14,721.82,1.52
27,63,11,482.0,178.09,454.05,1.4
29,43,11,506.7,252.3,444.87,1.7
25,83,11,740.57,297.52,694.63,1.41
16,72,11,969.73,294.17,937.88,1.27
44,138,13,922.63,243.78,895.92,1.26
45,128,13,225.53,118.13,204.19,1.54
128,65,3,110.75,106.44,84.43,2.11
96,98,6,112.36,94.32,88.28,1.87
31,105,23,456.91,215.75,417.06,1.51
90,108,8,293.86,198.86,246.5,1.75
81,25,1,728.68,613.23,618.27,1.67
110,23,18,661.75,253.58,620.06,1.42
69,46,10,329.29,206.43,289.13,1.61
67,66,10,146.21,125.15,109.87,2.38
128,40,3,401.05,149.11,374.81,1.45
70,44,15,578.26,190.11,543.55,1.44
72,24,15,929.3,90.76,925.15,1.1
96,65,2,383.36,262.86,330.73,1.62
96,105,19,268.62,276.05,167.97,2.64
178,158,1,151.33,142.07,119.29,1.8
176,178,1,77.2,21.21,74.23,1.33
113,112,22,243.0,197.74,157.08,2.73
111,132,22,639.25,248.12,588.89,1.51
27,41,10,566.58,203.71,529.88,1.45
24,71,10,915.73,314.7,866.47,1.39
26,51,10,355.72,243.25,301.27,1.76
23,81,10,698.18,210.94,668.02,1.35
25,61,10,690.25,226.69,656.26,1.37
28,31,10,626.28,215.3,590.05,1.42
125,69,6,287.67,207.53,225.77,1.98
112,114,4,145.03,129.81,129.1,1.43
130,38,5,443.33,202.63,410.04,1.45
33,137,3,508.22,114.43,496.73,1.23
130,111,7,333.75,112.19,316.91,1.37
74,44,19,655.89,185.16,631.24,1.32
73,54,19,695.72,352.69,624.26,1.56
70,84,19,691.67,337.71,618.22,1.6
71,74,19,125.49,91.5,101.89,1.88
59,132,14,498.47,40.56,496.84,1.08
65,16,10,583.25,101.77,576.43,1.16
63,36,10,296.0,146.74,256.49,1.86
72,64,19,541.71,163.95,518.46,1.34
22,29,14,628.88,299.9,559.74,1.64
11,21,15,367.82,109.86,353.26,1.32
12,11,15,555.0,278.69,486.15,1.69
66,27,9,559.9,170.86,535.31,1.35
64,47,9,589.0,188.82,560.18,1.37
69,117,5,267.65,92.5,255.44,1.34
29,73,12,298.45,223.17,238.02,1.96
28,83,12,1145.31,356.08,1094.65,1.35
11,54,0,716.83,197.61,693.24,1.29
46,141,5,895.14,190.83,875.55,1.23
11,51,12,661.32,64.9,658.36,1.1
92,90,10,141.22,214.52,13.94,10.77
40,128,5,470.53,254.76,421.02,1.57
127,59,20,99.93,84.76,82.13,1.73
16,72,9,815.38,125.67,806.28,1.16
101,105,3,558.0,366.84,345.56,4.42
127,60,21,87.33,81.71,47.81,3.8
46,35,21,564.6,203.05,536.36,1.36
42,75,21,691.36,267.9,647.44,1.42
47,25,21,795.58,207.13,771.04,1.28
43,65,21,664.25,282.04,613.52,1.47
24,105,3,1168.3,402.21,1111.7,1.36
22,125,3,912.0,207.15,887.39,1.27
165,82,1,280.23,204.04,206.13,2.43
23,115,3,1146.33,490.18,1067.64,1.42
41,85,21,533.1,170.52,512.94,1.3
11,15,23,325.5,100.54,314.45,1.27
44,55,21,833.83,390.57,768.5,1.45
98,86,16,347.9,258.45,271.91,2.07
72,130,22,268.09,121.18,239.7,1.69
47,79,18,524.7,187.1,492.51,1.44
48,69,18,724.84,178.77,703.09,1.28
67,68,6,128.47,110.37,95.37,2.4
71,48,13,792.88,200.21,767.33,1.29
69,48,6,496.0,207.53,460.81,1.44
73,28,13,533.65,201.37,494.33,1.54
128,41,15,602.76,184.77,576.86,1.34
36,16,9,926.12,203.9,908.1,1.21
35,26,9,521.15,326.26,455.75,1.61
34,36,9,268.62,163.1,227.75,1.74
164,29,1,1087.29,612.81,933.89,1.73
28,62,17,723.79,212.7,696.77,1.31
29,52,17,619.08,380.9,519.17,1.82
26,82,17,659.23,178.27,637.25,1.29
27,72,17,1150.67,263.23,1121.68,1.25
83,132,18,373.23,125.62,361.36,1.25
74,110,22,638.89,173.81,614.14,1.33
11,59,14,615.44,39.68,614.16,1.07
15,173,3,410.0,227.89,357.62,1.66
81,143,14,368.94,110.91,355.72,1.3
46,96,5,1040.44,453.76,960.75,1.47
49,66,5,656.29,131.18,644.12,1.21
58,78,14,789.43,194.05,766.49,1.27
31,105,3,420.06,277.3,367.64,1.6
33,47,9,491.33,150.5,467.74,1.37
35,27,9,161.82,73.23,139.56,1.87
85,30,20,794.17,205.77,767.69,1.3
82,60,20,353.33,127.84,331.71,1.42
27,111,20,493.09,146.55,467.95,1.41
24,141,20,1210.25,138.89,1202.29,1.12
45,11,20,494.5,89.44,487.55,1.18
41,51,20,693.36,264.93,647.23,1.45
40,61,20,1189.83,429.93,1123.85,1.39
42,41,20,132.6,132.64,95.07,2.25
71,22,1,814.17,182.71,795.8,1.23
48,132,0,767.57,301.31,721.58,1.4
44,172,0,1217.75,156.01,1208.3,1.13
70,32,1,612.89,284.54,559.58,1.51
58,51,8,569.29,215.81,534.35,1.42
55,81,8,477.75,211.65,436.32,1.52
44,21,20,886.36,152.26,873.74,1.18
57,61,8,595.75,257.87,546.02,1.51
43,31,20,811.0,253.97,774.18,1.35
28,68,6,322.92,139.41,301.36,1.42
49,79,5,100.43,93.15,79.33,1.94
85,84,10,619.44,370.86,522.98,1.78
29,58,6,533.0,135.27,515.77,1.29
109,103,4,117.55,135.58,86.41,1.91
27,78,6,925.92,170.86,910.91,1.2
82,130,22,530.93,192.24,498.74,1.42
78,79,5,139.59,125.7,89.5,3.02
79,69,5,786.83,161.34,771.96,1.21
175,174,11,118.38,24.25,115.77,1.24
49,38,18,916.6,190.62,899.89,1.2
46,68,18,586.17,196.14,554.68,1.4
45,78,18,936.78,372.91,875.89,1.43
85,138,16,256.46,168.1,217.82,1.73
27,168,1,1198.0,156.07,1187.98,1.14
64,110,23,335.4,194.42,289.57,1.71
62,130,23,380.89,114.05,366.87,1.3
84,132,22,364.24,311.51,307.53,1.62
29,148,1,1147.78,498.51,1065.45,1.44
128,134,6,253.68,141.08,221.35,1.68
53,136,21,858.29,110.39,850.8,1.14
25,30,1,335.79,215.41,278.34,1.85
23,50,1,633.39,259.85,588.38,1.46
70,48,4,822.4,318.18,761.67,1.49
72,28,4,533.71,300.73,461.43,1.71
22,60,1,620.96,161.04,602.71,1.27
48,47,5,470.3,236.43,430.65,1.48
46,67,5,431.76,207.35,400.04,1.43
136,85,18,337.06,144.17,305.1,1.59
75,51,19,637.91,176.54,615.27,1.31
78,21,19,600.56,184.77,575.03,1.34
138,65,18,798.67,381.7,717.03,1.58
24,40,1,328.31,199.3,283.71,1.69
74,61,19,574.35,269.17,521.04,1.56
112,34,14,709.0,142.54,696.03,1.21
46,64,7,600.77,200.06,569.62,1.38
48,44,7,336.55,196.15,292.29,1.7
110,27,12,748.09,239.17,710.64,1.38
44,84,7,855.86,284.08,805.01,1.43
79,11,19,613.9,165.37,596.76,1.25
47,54,7,457.76,142.99,440.96,1.29
114,7,0,146.48,29.93,142.89,1.26
72,81,19,874.88,112.09,867.53,1.14
45,74,7,317.7,191.38,262.57,1.89
73,71,19,412.83,185.57,380.82,1.48
138,23,14,1108.6,289.87,1069.45,1.31
132,83,14,449.62,328.78,398.95,1.51
134,63,14,623.58,187.18,595.42,1.36
31,75,10,1125.71,113.84,1119.99,1.11
136,43,14,1134.56,421.8,1079.91,1.34
36,25,10,777.11,157.51,760.76,1.23
153,61,5,213.75,40.84,208.64,1.27
71,33,2,543.83,215.69,504.18,1.47
72,23,2,711.0,231.04,677.13,1.36
70,43,2,542.67,260.23,488.63,1.58
40,138,1,827.24,165.03,811.16,1.22
41,128,1,362.08,230.15,314.24,1.67
132,63,10,431.11,266.6,385.21,1.52
49,83,15,714.17,355.6,624.72,1.71
136,23,10,1079.48,190.88,1063.72,1.18
130,83,10,398.85,94.8,388.34,1.26
27,111,8,478.29,100.86,468.54,1.22
43,128,4,411.98,220.62,368.43,1.57
23,153,4,1055.17,122.75,1048.07,1.12
27,113,4,467.13,105.82,456.59,1.23
103,105,0,271.42,149.62,225.43,1.97
82,80,13,333.18,326.43,263.57,1.8
87,30,13,610.4,484.3,456.04,2.15
24,143,4,1085.27,238.7,1060.47,1.24
112,69,18,732.3,156.53,714.84,1.25
81,29,13,861.32,253.22,822.12,1.38
111,11,10,666.92,173.34,645.72,1.29
28,53,7,730.0,231.56,689.77,1.41
27,63,7,407.31,258.29,362.21,1.56
29,43,7,444.68,278.32,383.04,1.71
42,45,21,349.49,166.23,312.66,1.62
44,25,21,516.95,232.69,470.0,1.56
43,35,21,465.27,170.02,440.32,1.38
26,73,7,529.89,179.03,501.55,1.39
40,65,21,384.39,152.37,358.7,1.44
78,130,4,246.7,151.77,215.92,1.62
25,83,7,695.93,219.89,660.65,1.39
68,49,21,766.0,112.96,757.43,1.16
66,69,21,389.69,265.45,342.99,1.56
84,83,16,146.1,140.33,111.41,2.26
85,73,16,376.31,193.89,342.63,1.54
74,11,18,489.65,232.52,453.53,1.44
73,21,18,901.15,229.21,872.49,1.29
68,64,16,285.75,153.69,252.61,1.62
71,41,18,749.62,211.82,720.38,1.33
62,105,11,418.0,290.27,329.71,2.04
164,83,19,156.5,113.09,125.18,1.89
38,72,0,960.17,362.18,899.35,1.43
70,51,18,1201.29,422.56,1126.79,1.44
47,117,3,626.44,334.92,557.77,1.59
48,107,3,684.75,233.5,646.97,1.4
65,94,16,732.58,334.57,685.67,1.39
28,141,17,1439.0,236.07,1419.05,1.18
11,49,9,697.95,147.99,684.47,1.21
78,48,21,432.25,209.56,389.93,1.6
75,78,21,217.35,170.93,163.33,2.25
46,132,11,812.39,294.62,769.34,1.37
103,109,16,129.18,116.5,92.84,2.2
78,52,11,545.19,285.2,500.26,1.47
16,132,13,455.84,141.57,436.12,1.36
84,30,19,464.41,156.59,433.03,1.51
41,112,12,583.82,187.16,555.21,1.37
80,70,19,476.0,277.52,392.32,1.91
29,50,19,372.28,191.36,329.65,1.67
26,80,19,807.38,366.02,747.84,1.45
58,132,18,943.1,220.88,918.65,1.26
85,138,15,300.22,162.48,263.09,1.68
127,98,0,293.75,68.22,286.72,1.24
26,24,5,411.35,190.38,373.58,1.54
24,44,5,395.37,195.59,349.17,1.72
22,64,5,619.55,191.04,592.75,1.34
23,54,5,578.83,310.61,528.33,1.47
25,34,5,886.44,465.66,780.79,1.64
75,128,7,699.44,327.25,639.22,1.5
74,138,7,314.29,125.88,254.71,2.31
112,111,1,124.08,99.5,89.97,2.32
47,69,21,498.4,277.25,436.07,1.65
46,79,21,534.05,299.67,487.88,1.46
21,11,7,605.47,291.28,529.73,1.72
11,46,16,777.17,269.4,736.41,1.39
87,47,16,1118.86,325.4,1069.51,1.36
84,53,22,539.38,278.4,492.16,1.48
85,43,22,565.18,173.02,538.62,1.37
81,83,22,121.81,99.32,100.86,1.81
82,73,22,723.3,134.81,710.63,1.21
11,69,17,439.76,153.36,420.84,1.32
43,28,15,262.24,173.43,211.58,2.03
41,48,15,596.46,228.92,557.65,1.44
29,25,10,137.39,108.26,109.65,1.98
42,38,15,536.67,352.44,419.77,2.12
26,55,10,472.05,210.97,422.52,1.65
83,164,3,104.25,57.28,96.42,1.41
31,141,20,1028.67,191.04,1012.11,1.19
147,164,18,257.57,192.71,196.13,2.12
40,58,15,968.5,506.62,888.78,1.45
72,69,3,264.22,181.33,219.41,1.79
74,49,3,406.21,144.1,382.78,1.41
75,46,13,534.98,203.36,503.42,1.41
73,59,3,828.2,253.89,790.95,1.35
78,16,13,616.4,173.28,597.19,1.27
70,46,20,459.63,233.41,409.68,1.62
73,66,13,529.06,180.53,492.59,1.51
87,23,22,580.75,184.49,551.76,1.38
51,63,3,889.19,468.13,811.27,1.48
52,53,3,97.52,64.39,84.46,1.74
43,46,13,207.85,159.52,167.23,1.96
41,66,13,175.38,114.37,152.79,1.64
72,136,1,377.25,221.71,334.64,1.58
44,36,13,499.04,226.65,459.76,1.47
49,136,21,560.4,224.3,526.89,1.4
30,29,1,345.08,271.78,238.74,2.63
46,16,13,1115.31,302.97,1079.46,1.28
50,73,3,356.9,142.14,331.33,1.47
73,16,20,1038.43,250.06,1011.89,1.25
53,43,3,744.29,237.09,705.55,1.41
110,40,17,582.86,240.47,537.11,1.5
45,26,13,1254.0,349.68,1214.37,1.27
71,36,20,1012.9,242.73,984.16,1.27
55,23,3,449.63,230.52,395.83,1.66
105,103,19,336.67,102.55,323.65,1.31
83,63,22,698.83,189.66,676.97,1.28
132,134,19,301.3,263.85,214.97,2.32
85,16,14,986.43,205.66,964.17,1.24
84,26,14,642.15,258.93,603.17,1.4
69,130,13,235.49,171.46,203.48,1.62
22,31,13,400.33,254.72,331.68,1.87
24,11,13,1195.76,267.48,1168.97,1.23
72,26,20,1149.9,385.22,1097.26,1.34
35,16,11,1059.19,247.11,1032.91,1.25
34,26,11,548.19,579.81,321.69,3.3
86,33,22,1016.42,264.83,977.54,1.34
24,75,10,828.33,241.05,795.96,1.32
49,105,14,1504.11,307.1,1471.73,1.24
50,25,9,454.53,193.18,413.89,1.55
16,136,23,536.01,165.75,516.64,1.3
25,65,10,1111.81,165.91,1100.17,1.15
128,112,20,261.07,230.74,169.49,2.73
112,130,1,588.71,282.73,526.25,1.61
48,130,5,603.51,241.86,568.28,1.39
35,28,13,523.44,151.38,500.51,1.36
23,25,3,194.52,175.52,136.91,2.53
30,78,13,552.95,176.81,530.63,1.32
78,85,10,496.5,286.82,428.79,1.69
34,38,13,568.92,225.58,535.72,1.39
79,75,10,381.38,232.55,325.35,1.72
111,24,20,914.0,213.56,889.35,1.26
130,70,23,147.71,144.74,109.3,2.2
65,111,23,119.21,158.19,71.23,2.57
132,50,23,536.0,103.4,527.43,1.19
66,29,14,684.94,352.9,616.95,1.55
62,69,14,455.83,253.79,351.46,2.35
61,79,14,387.86,199.49,337.48,1.77
136,10,23,309.44,32.46,307.85,1.11
79,132,14,529.28,211.51,504.89,1.32
22,35,3,444.23,244.2,402.31,1.51
111,114,5,264.6,298.74,212.68,1.66
44,11,8,608.95,201.65,585.79,1.29
40,51,8,670.38,198.29,643.46,1.33
52,35,20,825.63,216.0,793.22,1.34
53,25,20,572.73,195.23,543.79,1.37
51,45,20,719.85,374.31,659.12,1.46
28,35,10,543.23,204.49,504.97,1.47
50,55,20,511.43,256.59,466.1,1.49
98,103,10,71.9,51.9,60.38,1.7
51,50,4,236.86,166.86,191.75,1.89
53,30,4,340.95,201.21,276.6,2.09
52,40,4,779.3,236.46,749.77,1.31
136,28,17,1269.89,391.67,1225.95,1.28
132,68,17,471.74,105.23,461.5,1.23
134,48,17,1351.86,173.1,1340.63,1.14
16,70,15,764.14,143.88,750.05,1.22
66,172,2,856.5,95.47,851.38,1.11
49,8,1,830.88,167.35,816.55,1.2
16,50,11,1064.77,127.67,1057.36,1.12
8,130,11,797.5,136.7,784.62,1.2
49,72,4,532.5,331.0,476.7,1.52
48,82,4,458.87,160.69,436.62,1.35
168,17,3,262.63,151.23,226.43,1.7
128,63,1,215.35,153.81,176.45,1.85
25,74,22,800.35,275.44,754.48,1.41
24,84,22,1215.25,293.98,1184.48,1.24
28,44,22,302.29,182.51,251.35,1.94
79,50,15,71.54,82.05,48.82,2.24
26,64,22,1058.71,407.39,989.0,1.44
164,141,6,322.06,134.2,295.48,1.52
69,128,12,131.6,147.77,99.83,1.88
68,138,12,757.0,212.09,725.05,1.35
61,153,6,301.13,141.1,270.72,1.58
65,113,6,228.0,78.52,216.57,1.37
29,34,22,899.17,254.99,865.08,1.32
69,47,8,636.81,270.17,577.04,1.58
87,63,0,938.13,123.3,929.8,1.14
86,73,0,874.0,140.85,860.48,1.2
112,65,1,286.86,242.19,212.58,2.14
110,85,1,637.4,236.08,603.68,1.37
22,82,23,950.14,320.17,898.68,1.4
28,22,23,601.93,292.13,546.65,1.53
23,72,23,881.89,298.34,833.48,1.4
25,52,23,533.46,223.4,491.29,1.5
27,32,23,465.33,254.49,411.73,1.61
24,62,23,924.0,372.66,864.14,1.43
29,66,14,1084.38,1102.08,817.31,1.9
26,96,14,830.83,283.19,786.7,1.39
27,86,14,835.0,269.31,795.95,1.36
26,42,23,1028.88,492.77,951.32,1.44
63,58,1,755.19,197.16,731.2,1.29
66,28,1,325.34,232.88,283.25,1.62
29,117,5,792.13,307.58,750.39,1.36
61,78,1,187.06,192.62,140.82,1.94
26,147,5,772.67,247.05,741.26,1.31
65,38,1,284.81,173.76,248.14,1.65
64,48,1,815.05,164.34,798.46,1.23
65,167,23,830.11,41.51,829.1,1.05
145,84,6,588.5,272.98,533.05,1.55
47,145,1,467.0,74.4,460.82,1.18
44,175,1,892.88,97.89,887.38,1.12
30,54,8,254.0,140.77,218.34,1.73
32,34,8,265.08,287.26,82.6,7.12
141,130,7,532.27,124.49,516.94,1.28
49,84,8,500.78,252.78,438.15,1.7
96,98,18,110.78,71.28,93.84,1.73
105,30,0,714.85,239.04,673.64,1.42
87,103,10,344.5,190.45,306.53,1.58
83,143,10,253.0,127.04,230.11,1.5
30,24,5,465.45,196.99,425.18,1.53
49,81,3,362.12,240.95,298.04,1.85
51,107,19,526.64,206.08,500.75,1.33
71,49,19,842.6,620.55,736.99,1.56
73,29,19,273.97,182.81,219.85,2.08
80,23,3,712.5,128.51,701.12,1.2
63,110,17,240.59,148.07,187.83,2.33
61,130,17,316.91,558.16,254.15,1.58
52,132,12,884.4,343.98,832.82,1.39
85,132,0,711.38,312.35,640.98,1.6
48,141,16,929.45,297.08,886.95,1.35
31,22,15,615.98,332.14,530.51,1.75
56,96,21,384.17,232.71,289.81,2.33
92,107,0,270.71,241.53,207.12,2.01
128,34,22,431.53,205.18,399.16,1.44
40,29,13,522.16,221.74,477.33,1.53
141,51,16,879.0,215.01,855.32,1.26
52,80,19,586.59,326.78,513.87,1.66
55,50,19,592.57,167.93,570.17,1.32
57,30,19,562.11,169.84,538.91,1.33
130,110,3,433.11,275.42,374.77,1.67
23,111,15,968.83,130.16,959.03,1.16
65,67,16,276.73,293.99,131.31,4.7
67,47,16,585.33,236.43,549.02,1.4
92,87,16,198.14,199.42,118.2,2.76
112,67,22,420.58,207.63,368.63,1.7
136,84,20,207.52,131.84,187.18,1.48
80,26,11,618.55,200.79,568.14,1.67
81,16,11,849.16,393.71,806.39,1.32
58,61,16,657.27,266.09,608.55,1.47
48,83,19,552.48,206.72,521.78,1.38
49,73,19,299.08,202.46,234.18,2.14
58,78,1,778.0,215.79,752.59,1.28
69,27,16,881.82,207.96,859.08,1.25
40,11,21,840.75,411.65,779.1,1.42
58,40,14,705.83,179.25,684.06,1.28
54,80,14,441.59,252.57,390.51,1.6
132,134,16,374.0,378.26,240.56,2.5
45,132,16,425.69,152.26,396.25,1.67
36,130,5,549.26,230.39,512.37,1.43
38,110,5,277.64,231.76,230.07,1.72
75,83,22,709.0,215.69,677.89,1.35
79,43,22,676.83,165.18,658.03,1.27
78,53,22,627.18,166.8,607.34,1.28
138,132,22,558.14,370.16,469.42,1.75
80,50,22,224.59,125.67,189.78,1.86
81,40,22,1038.86,228.96,1017.77,1.21
82,30,22,473.83,156.91,441.26,1.5
27,34,10,226.16,148.26,183.52,1.95
22,84,10,988.48,564.33,902.94,1.46
103,96,6,376.18,212.68,313.68,1.88
28,24,10,139.02,136.62,103.75,2.23
24,64,10,559.61,174.48,537.12,1.32
26,44,10,910.76,236.23,879.65,1.31
23,73,12,712.43,281.82,649.63,1.6
49,141,18,712.62,301.97,661.56,1.45
44,119,23,722.83,115.65,714.51,1.16
26,43,12,883.32,185.06,863.91,1.24
7,176,1,434.88,100.62,419.86,1.33
24,63,12,678.83,300.05,623.96,1.5
69,71,4,130.44,108.77,107.61,1.74
49,65,5,890.43,248.0,859.25,1.3
47,85,5,160.61,186.46,98.45,2.65
48,75,5,270.11,134.61,243.55,1.55
28,23,12,389.59,235.17,330.99,1.85
25,54,10,532.22,215.87,462.25,1.87
32,105,0,275.64,139.64,227.78,2.0
22,83,12,854.33,310.26,806.66,1.39
96,108,6,322.75,107.75,307.53,1.35
94,128,6,921.88,347.15,865.18,1.42
153,61,1,297.0,147.55,270.84,1.49
164,54,19,375.33,243.18,323.84,1.65
27,33,12,573.38,286.9,538.05,1.36
24,22,14,515.17,300.13,448.48,1.68
23,32,14,853.91,253.5,809.82,1.41
22,42,14,777.7,156.79,763.22,1.21
85,138,13,255.77,142.97,209.15,2.01
70,110,6,348.0,111.92,331.53,1.36
40,25,22,681.12,244.95,639.73,1.43
29,85,17,680.93,225.98,631.33,1.55
65,130,11,198.86,121.12,182.42,1.42
67,110,11,213.51,115.59,188.58,1.65
25,53,12,735.13,333.57,667.38,1.54
84,141,22,296.86,179.67,244.37,2.06
88,101,22,201.43,319.32,73.95,3.9
8,12,5,358.69,406.35,216.16,2.9
31,23,12,366.91,299.0,241.17,2.87
59,136,0,552.38,252.46,509.75,1.45
16,75,7,850.35,107.04,844.08,1.13
40,23,1,435.03,205.71,395.07,1.54
112,35,14,648.38,140.35,635.06,1.22
58,127,13,987.5,1304.79,571.16,2.46
47,164,14,366.29,245.0,317.87,1.6
64,11,19,463.77,128.27,453.37,1.21
62,31,19,631.57,161.83,610.99,1.29
26,49,1,475.01,227.32,431.24,1.54
28,29,1,176.27,163.88,125.74,2.3
24,69,1,611.63,256.11,572.53,1.41
110,80,4,693.13,285.83,650.57,1.4
50,27,2,856.67,252.16,821.8,1.33
23,79,1,665.08,231.34,630.72,1.38
130,11,11,226.88,197.78,202.56,1.44
68,74,19,593.5,209.85,556.91,1.43
81,26,7,398.96,199.61,355.44,1.61
82,16,7,801.16,321.21,765.06,1.31
67,84,19,574.31,172.65,552.36,1.31
25,59,1,744.26,180.38,722.45,1.28
69,64,19,476.11,276.36,420.38,1.6
42,132,8,515.03,120.89,503.14,1.23
72,128,17,550.31,279.31,492.56,1.58
71,138,17,568.25,179.33,536.67,1.42
141,130,14,892.43,499.54,792.07,1.58
127,136,11,495.89,157.01,477.21,1.3
72,70,14,287.39,261.35,228.28,1.93
75,40,14,1017.07,464.44,945.13,1.43
58,24,0,741.47,307.42,689.44,1.45
52,84,0,493.1,218.04,450.5,1.52
23,8,17,1800.42,268.39,1780.53,1.16
51,94,0,626.79,90.25,621.22,1.14
71,80,14,726.44,353.92,655.64,1.57
57,34,0,583.67,130.76,570.37,1.23
112,69,22,548.36,137.83,531.0,1.29
55,54,0,345.24,165.23,310.95,1.58
53,74,0,994.67,370.18,925.2,1.47
11,29,22,964.37,363.72,920.74,1.32
113,111,14,239.17,87.31,222.4,1.48
80,48,19,525.72,219.88,483.22,1.52
130,10,4,321.47,169.12,300.39,1.37
82,48,14,670.91,230.78,619.76,1.55
86,98,23,680.43,303.33,619.9,1.54
72,130,3,264.1,199.16,210.72,2.16
74,110,3,463.71,69.67,458.53,1.16
54,28,23,855.18,229.16,825.83,1.3
52,48,23,281.3,205.85,232.53,1.83
110,52,7,605.36,168.72,585.53,1.28
51,58,23,386.65,163.83,359.17,1.45
53,38,23,954.88,139.68,944.9,1.16
49,28,1,678.34,203.57,646.97,1.37
47,48,1,520.48,205.62,482.99,1.49
51,27,12,876.81,465.21,780.84,1.59
46,58,1,679.94,162.98,664.09,1.23
132,51,10,578.74,157.43,564.21,1.23
136,11,10,231.57,149.64,210.23,1.44
78,83,16,216.0,121.97,203.08,1.33
79,73,16,503.16,233.08,438.46,1.89
45,68,1,210.79,136.37,179.95,1.7
130,71,10,269.07,190.28,213.54,2.07
132,51,20,626.27,236.85,596.72,1.33
130,71,20,282.08,151.67,246.37,1.7
44,78,1,489.49,152.36,469.35,1.33
136,11,20,259.63,175.33,231.51,1.51
48,38,1,688.45,221.98,657.24,1.35
168,15,0,425.5,171.14,397.01,1.43
26,35,23,473.09,278.03,411.24,1.67
23,65,23,813.35,278.85,773.37,1.36
27,25,23,736.54,324.57,680.7,1.47
22,75,23,903.66,348.66,851.07,1.4
72,134,0,307.95,107.47,295.39,1.3
21,85,23,535.17,199.56,471.56,1.89
24,55,23,799.44,229.37,765.32,1.35
125,128,4,268.45,228.66,175.45,2.72
25,45,23,812.47,261.65,774.39,1.36
127,108,4,113.67,46.23,103.02,1.59
36,46,10,537.29,195.16,508.38,1.38
130,7,4,506.63,87.6,500.25,1.17
21,16,12,796.25,265.52,751.43,1.41
61,165,14,229.89,39.34,226.3,1.2
75,136,22,363.79,187.12,320.73,1.71
72,45,15,261.88,144.51,222.34,1.83
73,35,15,916.52,276.44,880.11,1.32
70,65,15,548.04,690.95,374.82,2.08
51,25,9,456.95,251.34,401.06,1.65
74,25,15,935.24,231.32,907.49,1.28
117,123,4,220.35,133.08,185.45,1.84
112,173,4,552.13,94.85,544.44,1.18
44,85,1,402.3,165.64,377.63,1.4
