sourceid,dstid,hod,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
23,80,9,1139.18,292.4,1104.1,1.28
27,40,9,492.36,261.96,442.82,1.56
86,23,0,619.84,250.37,573.65,1.48
28,30,9,646.52,253.39,599.38,1.48
115,119,11,260.78,145.08,194.16,2.63
26,50,9,684.41,239.59,646.02,1.4
10,17,20,729.5,46.65,728.03,1.07
23,70,5,750.42,250.79,711.48,1.38
22,80,5,882.03,277.1,845.16,1.33
83,74,22,450.5,170.44,428.65,1.34
82,84,22,224.16,159.17,178.1,2.03
96,26,10,807.38,376.94,736.74,1.51
84,64,22,602.0,189.39,577.09,1.32
25,50,5,410.57,179.52,380.44,1.46
40,75,6,587.91,104.66,579.9,1.17
85,54,22,745.0,153.4,728.8,1.24
26,40,5,568.5,140.74,550.54,1.29
166,61,0,553.33,338.7,432.35,2.11
82,63,0,1061.14,344.15,1008.12,1.38
73,16,3,942.66,330.4,896.79,1.35
8,78,23,1064.42,363.74,1007.22,1.39
82,79,12,490.09,99.72,479.6,1.23
45,25,6,553.71,160.7,532.39,1.32
32,105,7,363.33,194.18,293.56,2.11
132,46,17,850.02,355.2,792.56,1.43
130,66,17,597.29,295.52,555.0,1.42
143,145,1,135.19,136.64,96.8,2.23
85,73,3,239.46,175.56,193.11,1.92
84,83,3,115.82,133.16,74.23,2.85
69,68,3,95.98,81.24,76.6,1.84
67,111,18,448.5,127.92,430.49,1.33
68,78,3,682.13,258.05,637.66,1.44
83,130,10,336.01,158.54,314.95,1.39
27,30,5,698.59,740.54,564.26,1.71
46,66,17,565.38,363.58,499.66,1.58
90,108,12,291.5,183.78,250.5,1.68
70,46,3,319.36,186.79,276.61,1.68
86,92,14,550.5,308.96,380.69,3.14
87,82,14,862.83,163.82,846.6,1.22
138,41,13,1083.36,205.14,1064.27,1.21
136,61,13,343.46,251.89,293.98,1.65
29,8,10,1223.36,138.38,1215.93,1.12
57,52,0,316.85,148.21,286.94,1.57
54,82,0,147.66,153.74,87.41,2.87
29,117,20,925.7,128.01,916.88,1.15
23,22,6,125.34,108.1,87.36,2.56
24,21,14,1560.36,290.23,1535.62,1.19
23,31,14,375.92,277.36,270.99,2.46
110,29,6,483.2,87.71,474.87,1.21
22,41,14,764.3,226.77,733.27,1.33
69,53,5,655.0,139.42,641.04,1.23
25,11,14,1330.76,346.95,1292.84,1.26
68,63,5,349.79,117.9,329.98,1.41
46,40,11,415.54,216.95,377.17,1.52
47,30,11,762.33,569.16,692.76,1.44
21,51,14,1141.5,261.17,1117.5,1.22
138,136,3,176.28,289.24,81.75,3.53
58,42,0,956.63,283.15,913.39,1.36
51,30,12,167.26,187.98,128.52,1.95
130,119,19,582.1,381.57,502.81,1.65
67,73,5,676.15,174.41,652.21,1.32
50,40,12,1044.46,169.32,1030.54,1.18
42,80,11,1033.08,251.47,998.56,1.31
64,41,21,391.22,204.55,344.87,1.66
63,51,21,1107.61,314.86,1066.31,1.31
67,11,21,563.74,201.15,541.01,1.3
45,50,11,1105.29,379.49,1038.35,1.43
65,31,21,1023.2,260.51,985.25,1.33
43,70,11,829.42,274.7,778.53,1.45
61,71,21,681.83,277.66,632.44,1.46
143,145,2,113.64,87.22,83.05,2.27
78,43,21,679.39,198.39,653.6,1.31
75,73,21,212.74,146.85,174.78,1.95
96,65,5,267.18,81.3,259.07,1.25
74,83,21,670.8,198.53,642.6,1.34
69,46,16,327.07,139.84,303.95,1.45
67,66,16,187.86,84.76,170.05,1.59
54,83,14,379.01,305.06,288.41,2.09
55,73,14,739.96,160.96,723.74,1.23
57,53,14,300.75,166.08,243.74,2.1
58,43,14,1075.17,206.91,1057.72,1.19
51,134,0,784.57,206.79,760.4,1.28
99,127,23,136.86,106.89,118.9,1.55
110,24,15,518.54,289.51,476.47,1.45
110,36,17,655.18,198.18,627.25,1.34
112,16,17,1408.0,357.79,1360.72,1.31
81,41,18,1230.11,367.67,1187.11,1.29
84,11,18,622.53,393.12,563.98,1.49
80,51,18,534.37,301.47,467.85,1.66
82,31,18,668.21,223.03,638.4,1.34
53,42,0,845.33,157.94,829.33,1.22
141,130,9,936.43,253.0,902.8,1.31
54,16,4,1091.92,369.83,1037.84,1.36
51,46,4,418.15,214.12,370.94,1.62
74,132,0,472.58,431.67,369.03,1.88
53,26,4,406.8,194.58,339.93,2.0
55,22,0,694.3,310.26,634.1,1.52
83,21,18,986.5,352.67,929.57,1.4
16,103,18,1061.17,36.48,1060.54,1.03
61,11,6,402.01,113.74,392.27,1.22
12,138,14,933.38,494.17,833.05,1.58
31,55,1,221.04,189.5,180.36,1.82
33,35,1,255.59,138.14,226.29,1.61
16,40,13,1107.48,175.93,1094.94,1.16
12,80,13,845.11,264.58,801.77,1.39
119,125,17,499.8,192.04,467.12,1.44
96,146,2,268.17,18.77,267.55,1.07
103,96,0,186.26,150.97,156.01,1.67
16,96,19,986.38,173.44,972.58,1.18
34,25,1,981.83,681.36,775.52,1.97
71,16,21,677.22,233.56,646.67,1.33
70,26,21,1431.33,529.81,1358.75,1.36
32,45,1,681.33,354.09,607.57,1.58
54,25,21,398.99,213.56,359.12,1.54
51,55,21,273.93,108.03,260.24,1.34
51,132,8,858.51,335.24,807.41,1.4
52,45,21,744.74,169.2,726.65,1.25
16,9,15,626.71,256.16,567.24,1.61
53,35,21,937.0,422.43,872.94,1.41
47,112,21,655.56,325.68,592.74,1.53
45,132,21,425.03,222.68,393.94,1.41
132,9,3,337.05,118.62,323.7,1.29
78,63,16,572.39,174.85,549.64,1.32
32,40,20,546.89,201.98,515.61,1.39
174,17,23,336.6,128.36,319.87,1.34
79,53,16,658.44,308.14,589.54,1.61
73,84,6,706.53,290.2,655.19,1.46
136,59,20,467.32,133.93,452.49,1.27
132,117,9,515.78,334.55,391.4,2.25
50,65,21,838.0,314.18,788.59,1.4
21,141,22,567.9,157.71,542.88,1.37
24,111,22,834.08,374.5,771.68,1.46
128,33,17,216.61,179.51,175.24,1.81
125,63,17,571.78,250.08,515.66,1.59
53,54,4,172.94,138.86,118.09,2.69
32,105,10,393.63,219.83,308.56,2.23
42,27,19,656.18,230.83,620.84,1.39
40,47,19,849.67,252.5,817.09,1.31
62,33,23,126.21,101.5,100.86,1.99
63,23,23,633.95,243.44,594.52,1.42
50,84,4,204.26,49.37,199.02,1.25
61,43,23,1023.44,275.35,988.67,1.3
60,53,23,601.71,114.7,590.67,1.21
114,175,17,725.86,778.8,503.2,2.12
25,101,22,573.72,186.36,546.97,1.35
16,27,16,1268.05,201.4,1252.95,1.17
12,67,16,925.5,250.31,895.93,1.28
90,108,21,272.11,234.52,212.77,1.88
64,28,13,473.56,162.54,448.6,1.38
63,38,13,173.26,164.78,132.29,2.1
61,58,13,581.61,183.53,561.51,1.28
132,16,13,309.67,87.05,302.13,1.23
130,36,13,559.36,155.3,545.36,1.23
164,78,11,642.81,252.65,588.19,1.56
51,74,4,760.8,528.79,652.75,1.66
134,117,10,301.57,183.3,258.47,1.71
54,44,4,638.11,251.04,596.16,1.43
125,138,11,821.0,158.41,807.76,1.19
136,78,12,264.69,236.57,199.62,2.06
138,58,12,660.75,117.91,651.41,1.18
30,65,1,1133.6,251.62,1103.16,1.27
67,125,7,598.1,344.63,493.67,1.93
66,111,17,472.57,175.93,442.72,1.43
69,105,7,636.5,146.07,616.86,1.3
103,109,10,143.38,155.93,101.68,2.12
25,79,6,456.8,149.46,434.87,1.36
28,49,6,565.7,208.38,531.58,1.42
49,8,19,1241.5,675.63,1116.43,1.53
22,138,9,1128.1,179.23,1114.79,1.16
23,128,9,1005.12,247.12,979.51,1.25
8,175,22,530.75,197.28,506.09,1.32
58,84,15,699.06,216.98,671.99,1.31
61,143,5,146.39,91.22,128.01,1.64
27,59,6,717.42,240.33,679.29,1.39
73,80,7,621.18,255.15,582.18,1.41
74,70,7,386.42,221.17,291.83,2.73
83,78,14,200.45,134.62,180.79,1.46
65,22,12,1093.62,296.69,1056.28,1.3
81,30,13,316.18,164.65,285.45,1.55
78,30,7,571.83,96.65,564.01,1.18
49,79,15,164.04,139.27,136.94,1.72
80,40,13,1130.44,652.6,975.19,1.69
36,48,18,922.68,275.44,888.82,1.3
38,28,18,396.93,230.54,342.27,1.71
143,147,8,353.4,311.37,224.32,2.69
35,58,18,518.45,244.28,489.66,1.34
63,42,12,399.49,231.24,343.5,1.73
31,98,18,604.14,221.88,565.51,1.44
70,74,3,214.43,98.7,197.17,1.47
73,44,3,191.41,149.6,153.48,1.95
31,22,5,288.59,227.06,185.46,3.66
26,69,6,951.92,258.83,919.05,1.3
33,78,18,793.53,413.61,717.49,1.53
64,32,12,350.0,136.04,325.63,1.46
8,14,11,295.71,105.64,256.78,1.92
69,111,15,403.0,101.29,390.51,1.29
75,80,17,617.31,314.64,560.54,1.52
78,50,17,298.49,203.59,248.59,1.96
77,60,17,287.14,159.36,230.46,2.1
79,40,17,1190.11,432.95,1127.74,1.37
35,134,8,1756.7,794.18,1559.31,1.66
75,24,3,642.88,178.21,621.06,1.29
35,65,15,608.1,229.39,572.13,1.4
38,35,15,288.04,173.31,218.96,2.36
10,172,23,406.54,63.41,401.93,1.16
16,112,23,1023.0,518.95,938.94,1.45
78,134,17,904.0,828.45,710.1,1.84
31,58,5,165.1,128.14,124.14,2.2
85,138,11,308.67,228.8,258.08,1.75
99,127,15,133.13,70.57,119.47,1.55
86,128,11,1349.5,447.92,1278.33,1.39
33,38,5,385.56,143.53,363.33,1.39
65,8,9,780.24,252.48,752.67,1.28
74,67,21,935.83,650.76,744.32,1.98
78,27,21,1041.6,244.63,1015.11,1.25
166,54,7,772.75,234.45,741.03,1.33
128,112,21,236.24,266.95,157.26,2.83
148,84,8,735.1,184.13,712.3,1.29
9,17,3,500.33,23.34,499.79,1.05
82,136,20,500.41,217.12,462.16,1.47
73,74,8,509.25,254.81,456.7,1.62
72,84,8,1174.07,396.88,1115.36,1.37
27,136,18,1419.27,542.98,1331.12,1.42
78,24,8,1123.14,359.76,1068.67,1.37
132,134,4,156.22,86.55,103.15,3.72
75,54,8,882.83,188.87,865.53,1.21
84,132,4,295.96,156.54,273.33,1.42
66,64,11,234.61,146.39,203.37,1.72
69,34,11,885.33,182.31,862.54,1.27
68,44,11,441.98,151.47,417.79,1.4
58,75,16,1189.71,78.68,1187.08,1.07
49,8,22,1103.73,364.29,1057.51,1.32
64,84,11,698.1,297.06,647.01,1.46
65,74,11,589.78,175.07,565.57,1.33
48,86,10,843.75,365.13,785.02,1.43
16,26,0,1241.06,302.06,1207.37,1.26
72,83,8,1168.67,219.78,1146.32,1.22
74,63,8,839.51,327.25,789.86,1.4
78,23,8,1069.1,336.88,1025.37,1.32
75,53,8,1053.59,255.72,1024.62,1.26
80,28,9,1019.0,244.7,989.89,1.27
51,49,7,328.75,255.25,250.68,2.12
53,29,7,504.24,229.71,462.84,1.49
47,168,23,940.74,144.03,930.93,1.15
80,49,5,262.3,180.43,208.99,2.01
101,127,2,360.0,349.01,270.43,1.92
38,113,7,531.67,174.6,506.09,1.36
21,132,10,528.0,206.27,479.64,1.6
23,112,10,1536.29,1301.38,1239.82,1.77
71,29,2,662.71,297.83,595.8,1.61
61,47,21,284.56,204.02,234.81,1.8
63,27,21,436.4,218.29,404.84,1.42
53,127,18,722.0,403.82,621.11,1.73
105,25,15,1113.43,313.2,1074.7,1.3
65,35,0,351.86,174.84,314.5,1.61
63,40,23,297.9,224.09,223.3,2.18
61,60,23,351.17,161.94,329.98,1.37
125,117,23,188.77,404.93,133.04,1.77
66,25,0,596.95,217.93,565.74,1.37
29,128,4,531.82,257.96,486.44,1.49
28,138,4,1066.88,362.69,1004.19,1.42
38,16,14,902.18,259.59,878.31,1.23
35,46,14,836.92,204.73,812.83,1.27
31,86,14,364.19,194.04,324.68,1.58
61,75,0,673.88,328.71,593.94,1.67
50,143,2,439.71,28.69,438.82,1.07
33,66,14,630.2,286.81,583.51,1.45
166,82,7,243.84,218.37,155.13,2.74
62,22,17,1102.31,431.1,1010.95,1.54
117,63,17,918.62,291.22,868.82,1.41
28,49,17,849.51,301.91,806.94,1.36
26,69,17,1431.96,492.62,1368.38,1.33
25,79,17,649.39,267.02,609.19,1.4
165,143,17,428.38,233.01,367.58,1.74
83,136,15,313.87,170.0,294.26,1.36
80,166,15,331.22,110.89,316.12,1.34
62,65,0,181.0,131.75,140.79,2.26
27,59,17,809.37,241.86,773.43,1.36
48,127,1,831.14,289.5,788.49,1.37
49,128,19,986.44,323.08,939.15,1.36
48,138,19,707.96,234.05,672.87,1.37
64,45,0,657.4,471.41,555.2,1.71
71,11,7,593.15,289.28,545.77,1.46
70,21,7,1119.71,336.66,1065.94,1.38
110,68,1,82.01,83.65,60.5,2.18
112,48,1,1026.88,241.96,996.66,1.28
16,9,23,589.38,220.11,551.87,1.43
130,44,14,563.2,241.57,519.2,1.49
52,84,9,548.95,218.41,508.41,1.48
58,24,9,777.87,224.29,745.87,1.34
132,24,14,1051.55,226.13,1030.23,1.22
16,46,16,1113.94,314.36,1080.7,1.26
114,113,22,111.63,88.39,93.03,1.69
55,54,9,363.29,141.31,335.73,1.5
31,47,15,1076.96,269.8,1048.38,1.25
130,52,17,1430.36,428.44,1377.23,1.3
132,32,17,430.63,62.93,426.46,1.15
33,27,15,659.69,348.31,605.87,1.45
70,29,18,972.49,287.2,931.18,1.35
78,145,10,366.4,128.66,344.97,1.41
44,46,21,96.65,103.82,70.3,2.18
47,16,21,523.39,142.92,506.74,1.28
46,26,21,724.29,238.85,692.73,1.33
70,128,1,273.77,216.4,208.48,2.13
65,115,11,523.5,124.96,506.25,1.31
42,66,21,80.37,78.09,62.07,2.03
32,128,22,383.83,159.37,349.75,1.56
78,85,3,555.0,309.94,481.94,1.69
31,138,22,1077.0,184.55,1060.95,1.19
10,9,4,83.33,11.93,82.44,1.16
45,36,21,701.17,253.21,671.37,1.31
45,52,23,764.5,261.99,726.68,1.36
46,42,23,278.65,133.54,248.78,1.74
48,22,23,506.73,265.75,455.49,1.58
83,47,0,261.79,213.57,231.67,1.48
130,8,17,641.94,151.79,624.19,1.27
43,72,23,360.58,192.95,325.13,1.66
130,48,4,568.0,129.15,552.62,1.27
44,62,23,640.28,281.7,597.13,1.42
87,65,17,1455.25,483.69,1364.61,1.45
82,57,0,251.75,207.54,193.11,2.05
51,127,3,496.83,146.58,474.87,1.36
47,32,23,664.43,182.38,642.46,1.29
44,136,1,489.62,127.85,475.03,1.27
30,148,22,587.5,57.95,584.8,1.1
79,75,3,356.85,190.26,311.46,1.68
42,82,23,1059.67,268.09,1028.63,1.27
10,115,9,146.44,143.24,108.53,2.09
81,67,0,796.38,245.82,760.16,1.35
46,68,19,566.29,176.07,540.71,1.36
47,58,19,820.96,265.96,786.06,1.33
45,78,19,828.17,298.58,778.57,1.42
45,132,9,519.32,257.27,476.88,1.48
43,45,7,357.58,182.24,309.22,1.84
45,25,7,652.43,167.72,634.14,1.26
52,51,20,127.84,125.55,79.08,2.98
40,75,7,782.85,357.53,725.54,1.44
51,61,20,346.36,179.71,309.56,1.61
41,65,7,563.8,259.11,516.4,1.5
54,31,20,480.46,258.6,423.73,1.63
134,119,15,554.57,290.83,485.91,1.67
44,35,7,655.82,223.09,615.56,1.44
38,67,20,204.0,151.57,171.09,1.72
86,101,11,578.67,230.64,521.07,1.65
31,128,12,1166.88,459.94,1085.25,1.46
30,138,12,886.5,381.26,831.74,1.38
82,141,11,782.88,337.8,706.18,1.6
53,41,20,874.0,264.13,842.19,1.3
36,87,20,802.9,181.37,786.12,1.22
49,38,19,1124.88,306.72,1090.47,1.27
50,71,20,1115.57,655.41,951.08,1.75
73,25,16,457.64,210.6,413.02,1.59
71,45,16,165.69,144.51,127.11,2.04
119,128,13,598.17,249.42,480.37,2.32
46,74,4,495.28,213.65,453.39,1.52
49,44,4,494.8,258.93,444.17,1.57
48,54,4,529.87,554.9,389.05,2.03
29,136,3,586.5,196.12,561.01,1.33
143,78,0,601.71,301.67,547.45,1.51
72,35,16,1005.11,204.15,985.32,1.22
85,69,15,681.38,194.89,653.39,1.34
84,79,15,372.41,257.46,304.1,1.87
11,17,22,848.14,86.17,844.01,1.1
103,128,7,1061.0,401.22,968.57,1.58
86,59,15,1232.33,341.1,1186.68,1.32
136,66,12,701.9,221.03,666.72,1.38
138,46,12,934.12,420.09,873.44,1.41
41,75,22,516.92,183.69,492.61,1.34
44,45,22,148.05,107.92,129.26,1.71
46,25,22,447.84,206.4,410.28,1.53
132,71,21,457.02,189.15,429.84,1.39
136,31,21,790.17,173.98,775.69,1.2
42,65,22,355.58,158.55,330.1,1.44
138,11,21,729.44,798.56,581.26,1.74
136,8,8,541.28,181.84,518.79,1.31
47,15,22,679.81,225.42,651.62,1.31
29,82,5,1101.0,800.35,866.66,1.97
43,55,22,758.2,259.08,687.9,1.72
8,65,23,1060.38,426.68,996.69,1.39
49,80,14,320.4,178.82,282.32,1.64
40,85,22,768.56,185.07,743.82,1.3
64,110,7,294.9,173.02,245.6,1.93
62,130,7,408.23,278.58,369.91,1.47
45,35,22,678.3,150.23,663.59,1.23
65,136,1,433.3,381.53,356.42,1.72
63,103,23,396.69,116.34,383.53,1.28
145,52,12,543.4,252.38,499.95,1.47
101,96,10,471.43,303.25,399.1,1.72
99,127,16,139.13,87.79,123.87,1.53
31,35,19,573.41,297.33,508.27,1.63
32,25,19,1156.75,368.46,1091.5,1.42
30,45,19,927.04,334.35,875.93,1.39
111,33,9,146.21,137.06,112.06,1.97
110,43,9,198.87,149.05,152.76,2.13
51,16,15,1098.06,353.71,1053.49,1.31
112,23,9,1199.6,273.21,1169.01,1.26
50,26,15,670.53,251.17,628.06,1.43
16,66,0,863.43,190.37,845.32,1.22
108,26,10,894.5,383.32,785.86,1.75
110,29,22,567.31,272.17,511.64,1.57
62,40,2,547.67,194.08,516.04,1.4
114,7,16,275.14,200.53,230.93,1.7
25,132,2,955.83,385.13,904.02,1.36
29,47,8,866.71,293.71,824.25,1.37
27,67,8,918.98,235.2,887.94,1.31
73,61,0,621.31,142.35,606.67,1.24
72,71,0,69.29,66.12,51.12,2.23
78,11,0,400.74,149.44,380.63,1.35
41,30,21,790.98,279.94,750.27,1.37
75,41,0,484.05,154.51,449.49,1.64
27,112,2,548.95,285.79,502.82,1.46
25,87,8,770.29,354.8,699.75,1.54
29,132,4,734.72,296.0,689.77,1.4
141,52,16,925.23,218.91,904.26,1.23
51,132,23,695.85,355.08,635.47,1.48
74,51,0,778.0,220.78,749.38,1.31
25,103,21,718.71,211.23,686.65,1.36
28,83,9,1066.6,270.99,1033.73,1.28
29,73,9,304.88,178.44,258.4,1.83
30,11,9,1050.65,306.42,1011.42,1.31
30,53,7,306.03,147.57,275.97,1.57
33,23,7,796.83,328.15,739.32,1.46
64,68,23,199.68,164.02,154.51,2.05
68,28,23,419.59,357.1,368.59,1.58
67,38,23,237.96,178.68,198.07,1.74
32,33,7,238.9,265.15,137.02,2.82
63,78,23,627.98,205.36,599.62,1.34
31,43,7,1015.14,325.11,960.33,1.41
83,25,1,631.67,325.15,566.48,1.57
80,55,1,509.09,171.08,486.58,1.33
81,45,1,852.29,123.71,843.42,1.16
110,23,15,763.0,447.55,681.71,1.54
66,48,23,703.4,215.33,672.89,1.34
117,115,15,291.29,163.21,244.56,1.86
117,70,16,741.67,337.02,662.13,1.63
51,145,15,389.78,37.32,388.03,1.1
26,24,23,528.63,254.76,479.58,1.55
22,64,23,855.28,311.72,810.83,1.36
24,44,23,444.25,190.46,406.73,1.54
115,123,17,246.08,146.07,193.5,2.15
23,54,23,732.8,340.18,671.84,1.49
63,130,23,367.81,180.07,338.28,1.46
65,110,23,436.89,212.93,393.66,1.57
21,74,23,651.73,287.08,601.04,1.49
61,150,23,496.67,100.12,488.3,1.19
25,34,23,840.76,224.56,809.97,1.32
117,121,17,512.33,862.23,240.16,3.02
59,48,17,1235.0,433.88,1166.24,1.4
38,113,17,539.31,302.37,488.87,1.49
51,23,15,651.07,273.19,604.81,1.48
54,49,19,514.83,200.32,475.42,1.5
51,79,19,381.03,223.71,327.76,1.72
23,28,0,323.5,238.12,275.46,1.78
22,38,0,513.88,240.73,480.36,1.41
57,83,16,707.09,187.76,681.58,1.32
53,59,19,539.27,201.25,503.33,1.45
58,73,16,989.81,295.23,945.07,1.37
52,69,19,988.82,163.59,975.36,1.18
21,48,0,852.78,189.8,831.74,1.25
105,87,17,380.36,267.88,215.21,4.0
8,83,23,1259.88,413.61,1199.35,1.36
110,43,5,203.33,224.66,135.04,2.59
145,78,21,852.38,282.01,797.06,1.48
103,33,9,877.86,557.46,737.1,1.79
130,27,11,815.48,395.59,771.08,1.34
111,65,4,251.52,232.56,170.8,2.48
111,33,5,105.77,83.76,80.12,2.07
23,40,9,634.45,296.89,577.11,1.56
24,30,9,698.04,210.7,666.57,1.36
11,66,18,850.48,267.13,815.71,1.32
26,87,3,201.45,121.16,182.31,1.5
28,67,3,299.89,187.21,261.24,1.63
22,50,9,755.5,319.22,710.87,1.38
165,47,20,833.5,371.12,762.57,1.51
168,17,20,177.67,19.72,176.61,1.11
81,164,6,193.63,82.87,177.05,1.56
29,57,3,639.0,239.7,598.94,1.43
128,115,19,493.63,145.6,471.16,1.36
92,25,9,696.57,369.2,614.27,1.63
41,27,9,500.31,227.81,458.72,1.5
35,34,9,95.73,83.62,65.29,2.73
138,48,0,463.04,158.33,439.9,1.37
136,61,10,263.19,119.87,247.16,1.37
138,26,15,792.86,223.43,766.19,1.29
136,46,15,1002.06,350.5,943.2,1.43
138,41,10,900.0,184.5,883.32,1.21
67,66,6,169.09,134.32,121.81,2.51
136,54,21,533.16,230.77,501.24,1.38
134,74,21,597.33,212.17,561.77,1.42
69,46,6,244.36,147.9,212.38,1.66
138,34,21,786.71,94.71,781.1,1.13
73,141,10,1062.2,255.34,1035.73,1.25
141,136,12,702.0,266.09,664.12,1.38
36,24,9,580.25,291.98,538.17,1.45
136,68,0,517.0,231.81,473.3,1.5
153,84,16,644.0,285.15,583.44,1.56
30,84,9,505.17,192.57,478.14,1.37
134,66,15,746.11,253.68,703.35,1.42
141,44,23,1147.86,167.69,1135.59,1.16
34,44,9,1051.5,514.86,967.12,1.46
141,82,0,779.2,259.04,728.27,1.47
32,64,9,610.0,497.95,443.62,2.22
48,80,8,518.02,305.19,450.84,1.66
49,70,8,947.82,252.03,917.56,1.29
84,130,19,301.46,166.21,268.39,1.57
40,30,21,1006.18,359.17,951.28,1.38
69,134,23,389.12,556.39,297.18,1.74
128,74,21,564.72,275.15,520.02,1.46
127,84,21,347.87,245.17,294.96,1.69
51,24,23,748.37,266.27,706.19,1.4
44,125,16,560.5,195.93,534.88,1.33
38,27,18,376.17,209.75,336.09,1.6
36,47,18,1198.64,668.82,1070.85,1.56
46,105,16,1417.67,344.82,1375.46,1.28
11,23,10,1188.07,229.66,1164.67,1.23
58,53,18,334.32,200.67,275.89,2.06
33,35,0,243.45,105.51,222.97,1.51
48,16,11,1128.38,260.4,1102.04,1.24
45,46,11,235.78,146.74,202.7,1.75
31,55,0,240.37,164.63,201.91,1.89
46,36,11,578.28,251.62,541.69,1.4
16,48,12,1368.47,327.56,1334.82,1.24
80,47,21,164.15,181.15,104.64,2.7
47,26,11,948.08,768.47,846.68,1.49
82,27,21,792.29,218.88,764.0,1.31
55,83,18,768.89,215.33,740.33,1.32
125,28,19,856.88,274.85,815.69,1.36
113,128,14,581.82,367.54,512.38,1.58
8,128,12,974.83,146.36,963.77,1.16
43,66,11,323.78,152.39,296.0,1.51
10,33,10,488.36,335.65,407.03,1.77
51,147,3,482.9,74.24,477.13,1.17
34,25,0,836.83,289.07,797.57,1.34
53,127,3,366.0,164.44,328.64,1.61
32,87,18,541.43,225.24,509.72,1.37
136,165,13,506.58,280.26,459.03,1.49
30,65,0,1082.17,234.41,1057.12,1.24
34,67,18,603.17,141.09,586.91,1.26
28,72,5,470.1,144.29,448.13,1.37
16,67,11,803.14,133.67,792.8,1.17
110,71,16,601.25,130.94,587.31,1.24
26,92,5,317.9,219.1,263.96,1.77
35,128,20,543.29,228.62,513.63,1.36
34,138,20,838.75,139.39,828.76,1.16
65,143,23,702.0,147.61,688.68,1.21
69,103,23,617.0,110.59,607.5,1.19
103,16,8,1410.0,682.28,1146.4,2.19
109,99,20,190.3,68.6,175.56,1.54
38,81,8,1347.83,311.86,1312.28,1.26
54,46,15,761.48,239.21,726.96,1.35
21,128,12,898.1,263.27,865.07,1.3
57,16,15,1451.57,255.38,1430.62,1.18
130,9,13,418.29,110.79,406.95,1.25
130,46,23,439.8,264.61,391.7,1.58
132,26,23,943.23,273.94,906.77,1.32
74,53,22,935.38,160.49,920.48,1.2
72,73,22,302.45,235.25,219.65,2.42
73,63,22,739.48,427.49,670.03,1.51
71,83,22,739.47,246.22,701.25,1.38
34,65,12,401.92,115.0,388.91,1.28
38,25,12,1136.24,1008.57,927.65,1.75
75,43,22,527.22,181.69,499.99,1.38
145,61,7,305.78,199.52,239.5,2.11
143,81,7,551.42,221.13,515.38,1.42
36,45,12,817.5,175.56,800.27,1.22
65,132,10,288.48,104.74,276.87,1.29
67,112,10,314.75,123.37,290.7,1.5
107,25,0,733.79,303.66,683.46,1.44
115,132,7,687.63,185.3,658.27,1.37
111,172,7,640.78,74.08,636.71,1.12
23,25,4,183.75,168.39,123.11,2.67
50,130,0,404.34,99.45,393.52,1.26
52,110,0,904.86,365.42,834.41,1.5
136,33,2,366.4,168.3,340.43,1.42
71,43,18,735.89,315.16,675.57,1.51
65,134,12,383.79,182.22,349.48,1.51
132,73,2,691.89,283.72,641.56,1.46
73,23,18,780.95,300.01,730.36,1.44
22,35,4,590.55,431.17,487.45,1.78
42,136,9,962.83,360.46,902.41,1.43
28,128,11,690.77,186.1,668.33,1.29
72,33,18,921.25,356.82,857.11,1.46
27,138,11,1436.78,696.32,1311.7,1.5
29,96,3,890.86,243.97,861.29,1.29
65,47,13,435.39,244.92,397.46,1.46
63,67,13,198.96,187.48,143.41,2.21
61,87,13,782.83,226.95,755.77,1.29
70,53,18,1385.67,257.6,1362.87,1.2
67,27,13,745.25,197.99,718.76,1.31
110,35,14,661.67,217.59,626.62,1.39
32,98,20,299.72,279.55,255.86,1.57
36,62,7,438.46,246.91,373.62,1.8
35,68,20,871.63,258.49,835.98,1.33
38,42,7,557.71,306.62,480.21,1.73
34,78,20,873.3,166.18,859.32,1.19
59,92,20,455.13,88.39,447.2,1.2
36,58,20,635.13,236.92,599.58,1.39
11,50,11,770.63,253.68,743.08,1.28
15,10,11,186.71,95.94,164.17,1.66
24,48,0,567.72,238.64,529.82,1.43
26,28,0,591.53,237.58,549.25,1.47
25,38,0,674.41,214.96,645.64,1.33
125,134,1,122.6,174.31,57.63,4.2
29,128,10,766.63,318.61,712.55,1.47
123,132,13,384.38,177.25,344.39,1.61
134,47,5,488.44,266.19,423.52,1.7
28,138,10,1042.19,185.87,1025.43,1.2
125,112,13,122.83,62.91,104.06,1.87
132,67,5,474.0,232.91,415.43,1.7
23,58,0,369.64,239.49,299.92,1.98
72,45,12,281.59,203.25,227.5,1.91
73,35,12,810.79,217.32,782.3,1.31
75,47,12,266.82,176.7,224.03,1.84
74,25,12,918.48,240.04,892.91,1.26
57,82,6,316.38,174.13,255.86,2.22
70,65,12,374.18,211.82,331.08,1.6
125,48,20,1160.45,344.67,1100.6,1.41
73,67,12,729.47,171.9,707.63,1.29
22,68,0,689.08,212.83,659.48,1.34
84,65,12,440.11,104.96,430.4,1.22
175,174,18,269.58,235.82,215.51,1.83
21,78,0,655.5,293.6,577.42,1.73
113,7,10,304.6,81.78,293.01,1.33
59,130,8,708.19,335.92,654.46,1.44
71,130,12,338.11,155.09,309.68,1.51
79,80,12,161.66,138.38,121.24,2.16
